color,movie_title,language,country,budget,title_year,aspect_ratio
Color,Thumbsucker ,English,USA,4000000,2005,2.35
Color,Samsara ,None,USA,4000000,2011,2.35
Color,The Art of Getting By ,English,USA,,2011,2.35
Color,Zipper ,English,USA,4500000,2015,2.35
Color,Joe ,English,USA,4000000,2013,2.35
Color,Shooting Fish ,English,UK,3000000,1997,2.35
Color,"Buen Día, Ramón ",German,Mexico,4000000,2013,2.35
Color,Trust ,English,USA,9500000,2010,2.35
Color,Adore ,English,Australia,16000000,2013,2.35
Color,The Velocity of Gary ,English,USA,4000000,1998,2.35
Color,Stake Land ,English,USA,650000,2010,2.35
Color,Futuro Beach ,Portuguese,Brazil,4000000,2014,2.35
Color,Another Happy Day ,English,USA,4000000,2011,2.35
Color,A Lonely Place to Die ,English,UK,4000000,2011,2.35
Color,Nothing ,English,Canada,,2003,2.35
Color,1776 ,English,USA,4000000,1972,2.35
Color,Inescapable ,English,Canada,4000000,2012,2.35
Color,The Veil ,English,USA,4000000,2016,2.35
Color,The Loved Ones ,English,Australia,,2009,2.35
Color,Ben-Hur ,English,USA,100000000,2016,2.35
Color,Desert Dancer ,English,UK,4000000,2014,2.35
Color,Major Dundee ,English,USA,3800000,1965,2.35
Color,House of Sand ,Portuguese,Brazil,8000000,2005,2.35
Color,Defendor ,English,Canada,3500000,2009,2.35
Color,The Good Heart ,English,Iceland,3800000,2009,2.35
Color,Unknown ,English,UK,30000000,2011,2.35
 Black and White,In Cold Blood ,English,USA,3500000,1967,2.35
Color,Harper ,English,USA,3500000,1966,2.35
 Black and White,Gods and Monsters ,English,USA,3500000,1998,2.35
Color,The Secret in Their Eyes ,Spanish,Argentina,2000000,2009,2.35
Color,The Watch ,English,USA,68000000,2012,2.35
Color,D.E.B.S. ,English,USA,3500000,2004,2.35
Color,2:13 ,English,USA,3500000,2009,2.35
Color,Dawn Patrol ,English,,3500000,2014,2.35
Color,Lords of London ,English,UK,3440000,2014,2.35
Color,August ,English,USA,,2011,2.35
Color,The Hunt ,Danish,Denmark,3800000,2012,2.35
Color,The Class ,French,France,,2008,2.35
Color,Adam ,English,USA,,2009,2.35
Color,Feast ,English,USA,3200000,2005,2.35
Color,Waking Ned Devine ,English,UK,3000000,1998,2.35
Color,Coming Home ,Mandarin,China,,2014,2.35
Color,The Purge ,English,USA,3000000,2013,2.35
Color,Sinister ,English,USA,3000000,2012,2.35
Color,Beneath the Planet of the Apes ,English,USA,3000000,1970,2.35
Color,The Bridge on the River Kwai ,English,UK,3000000,1957,2.35
 Black and White,The Apartment ,English,USA,3000000,1960,2.35
Color,Water ,Hindi,Canada,,2005,2.35
Color,Please Give ,English,USA,,2010,2.35
Color,Tsotsi ,Zulu,UK,3000000,2005,2.35
Color,Tusk ,English,USA,3000000,2014,2.35
Color,Oldboy ,Korean,South Korea,3000000,2003,2.35
Color,Hobo with a Shotgun ,English,Canada,3000000,2011,2.35
Color,Bachelorette ,English,USA,3000000,2012,2.35
Color,The Gambler ,English,USA,25000000,2014,2.35
Color,Chain Letter ,English,USA,5000000,2009,2.35
Color,The Divide ,English,Germany,3000000,2011,2.35
Color,Open Road ,English,Brazil,3000000,2013,2.35
Color,Point Blank ,English,USA,3000000,1967,2.35
Color,Enter the Dangerous Mind ,English,USA,800000,2013,2.35
Color,Cinderella ,English,USA,95000000,2015,2.35
Color,Central Station ,Portuguese,Brazil,2900000,1998,2.35
Color,Pocketful of Miracles ,English,USA,2900000,1961,2.35
Color,The Omen ,English,UK,2800000,1976,2.35
Color,High Tension ,French,France,2200000,2003,2.35
Color,Unnatural ,English,USA,3000000,2015,2.35
Color,Lage Raho Munna Bhai ,Hindi,India,120000000,2006,2.35
Color,Blazing Saddles ,English,USA,2600000,1974,2.35
Color,Silver Medallist ,Mandarin,China,15000000,2009,2.35
Color,Halloween III: Season of the Witch ,English,USA,2500000,1982,2.35
Color,Escape from the Planet of the Apes ,English,USA,2500000,1971,2.35
 Black and White,Hud ,English,USA,2500000,1963,2.35
Color,Garden State ,English,USA,2500000,2004,2.35
Color,Jesus' Son ,English,USA,2500000,1999,2.35
Color,Brick Lane ,English,UK,,2007,2.35
Color,Robot & Frank ,English,USA,2500000,2012,2.35
Color,The Spectacular Now ,English,USA,2500000,2013,2.35
 Black and White,Dodgeball: A True Underdog Story ,English,USA,20000000,2004,2.35
Color,The Other End of the Line ,English,UK,14000000,2008,2.35
Color,Anatomy ,German,Germany,8400000,2000,2.35
Color,Stung ,English,Germany,2500000,2015,2.35
Color,Thr3e ,English,Poland,2400000,2006,2.35
Color,Alien Uprising ,English,UK,2500000,2012,2.35
Color,Redemption Road ,English,USA,,2010,2.35
Color,Friday the 13th Part III ,English,USA,4000000,1982,2.35
Color,Mi America ,English,USA,2100000,2015,2.35
Color,The Timber ,English,USA,2100000,2015,2.35
Color,It Follows ,English,USA,2000000,2014,2.35
 Black and White,Mad Max 2: The Road Warrior ,English,Australia,2000000,1981,2.35
Color,The Legend of Drunken Master ,Cantonese,Hong Kong,2000000,1994,2.35
Color,The Lives of Others ,German,Germany,2000000,2006,2.35
Color,Courageous ,English,USA,2000000,2011,2.35
 Black and White,The Hustler ,English,USA,2000000,1961,2.35
Color,Inside Job ,English,USA,,2010,2.35
Color,The Diary of a Teenage Girl ,English,USA,2000000,2015,2.35
Color,Subway ,French,France,17000000,1985,2.35
Color,It's All Gone Pete Tong ,English,UK,,2004,2.35
Color,Saint John of Las Vegas ,English,USA,3800000,2009,2.35
Color,Stonewall ,English,USA,13500000,2015,2.35
Color,Roadside Romeo ,Hindi,India,,2008,2.35
Color,The Lost Medallion: The Adventures of Billy Stone ,English,Thailand,,2013,2.35
Color,The Last Five Years ,English,USA,,2014,2.35
Color,London ,English,UK,14000,2005,2.35
Color,Eden Lake ,English,UK,,2008,2.35
Color,Vampire Killers ,English,UK,,2009,2.35
Color,Gangster's Paradise: Jerusalema ,English,South Africa,2000000,2008,2.35
Color,Freeze Frame ,English,UK,2000000,2004,2.35
Color,Nine Dead ,English,USA,2000000,2010,2.35
Color,Rockaway ,English,USA,2000000,2007,2.35
Color,Highway ,English,USA,14000000,2002,2.35
Color,Coffee Town ,English,USA,2000000,2013,2.35
 Black and White,The Ghastly Love of Johnny X ,English,USA,2000000,2012,2.35
Color,Northfork ,English,USA,1900000,2003,2.35
Color,Buried ,English,Spain,3000000,2010,2.35
Color,Carrie ,English,USA,30000000,2013,2.35
Color,Nowhere Boy ,English,UK,,2009,2.35
Color,Battle for the Planet of the Apes ,English,USA,1800000,1973,2.35
Color,Sublime ,English,USA,1800000,2007,2.35
Color,Conquest of the Planet of the Apes ,English,USA,1700000,1972,2.35
Color,In the Bedroom ,English,USA,1700000,2001,2.35
Color,I Spit on Your Grave ,English,USA,2000000,2010,2.35
Color,The Lunchbox ,Hindi,India,1000000,2013,2.35
Color,N-Secure ,English,USA,,2010,2.35
Color,Out of the Dark ,English,USA,,2014,2.35
Color,Mississippi Mermaid ,French,France,1600000,1969,2.35
Color,I Love Your Work ,English,USA,1650000,2003,2.35
Color,Dawn of the Dead ,English,USA,26000000,2004,2.35
Color,"A Woman, a Gun and a Noodle Shop ",Mandarin,China,,2009,2.35
Color,Insidious ,English,USA,1500000,2010,2.35
Color,Snow Angels ,English,USA,,2007,2.35
Color,Unsullied ,English,USA,1500000,2014,2.35
Color,Session 9 ,English,USA,1500000,2001,2.35
Color,Pontypool ,English,Canada,1500000,2008,2.35
Color,Trucker ,English,USA,2000000,2008,2.35
Color,The Lords of Salem ,English,USA,2500000,2012,2.35
Color,Housebound ,English,New Zealand,350000,2014,2.35
Color,Closer to the Moon ,English,Romania,5000000,2014,2.35
Color,Checkmate ,English,USA,1500000,2015,2.35
Color,Jack Reacher ,English,USA,60000000,2012,2.35
Color,Shalako ,English,UK,1455000,1968,2.35
Color,The Dog Lover ,English,USA,2000000,2016,2.35
Color,Girl House ,English,Canada,3150000,2014,2.35
Color,Mercury Rising ,English,USA,60000000,1998,2.35
Color,Queen of the Mountains ,English,Kyrgyzstan,1400000,2014,2.35
Color,Neal 'N' Nikki ,English,India,1500000,2005,2.35
Color,Forget Me Not ,English,USA,1300000,2009,2.35
Color,Filly Brown ,English,USA,427000,2012,2.35
Color,Da Sweet Blood of Jesus ,English,USA,1420000,2014,2.35
Color,The Day the Earth Stood Still ,English,USA,80000000,2008,2.35
Color,Lucky Number Slevin ,English,Germany,27000000,2006,2.35
Color,Home Run ,English,USA,1200000,2013,2.35
Color,Reservoir Dogs ,English,USA,1200000,1992,2.35
Color,"The Good, the Bad and the Ugly ",Italian,Italy,1200000,1966,2.35
Color,The Second Mother ,Portuguese,Brazil,4000000,2015,2.35
Color,Beyond the Black Rainbow ,English,Canada,1100000,2010,2.35
Color,The Vatican Exorcisms ,English,Italy,1100000,2013,2.35
Color,The Sleepwalker ,English,Norway,1100000,2014,2.35
Color,The Fog ,English,USA,1000000,1980,2.35
Color,God's Not Dead 2 ,English,USA,5000000,2016,2.35
Color,Cry_Wolf ,English,USA,1000000,2005,2.35
Color,Godzilla 2000 ,Japanese,Japan,1000000000,1999,2.35
Color,Beyond the Valley of the Dolls ,English,USA,900000,1970,2.35
 Black and White,Love Me Tender ,English,USA,1000000,1956,2.35
Color,The Green Inferno ,English,USA,6000000,2013,2.35
Color,The Skeleton Twins ,English,USA,,2014,2.35
Color,Martha Marcy May Marlene ,English,USA,,2011,2.35
Color,Obvious Child ,English,USA,,2014,2.35
Color,The Broken Hearts Club: A Romantic Comedy ,English,USA,1000000,2000,2.35
Color,Goosebumps ,English,USA,58000000,2015,2.35
 Black and White,Fiza ,Hindi,India,1000000,2000,2.35
Color,History of the World: Part I ,English,USA,11000000,1981,2.35
Color,All the Real Girls ,English,USA,2500000,2003,2.35
Color,The Lovely Bones ,English,USA,65000000,2009,2.35
Color,Hidden Away ,Spanish,Spain,,2014,2.35
Color,Truth or Die ,English,UK,1000000,2012,2.35
Color,Fear Clinic ,English,USA,1000000,2015,2.35
Color,Zombie Hunter ,English,USA,1000000,2013,2.35
Color,Trance ,English,UK,20000000,2013,2.35
Color,Charly ,English,USA,,1968,2.35
Color,L!fe Happens ,English,USA,930000,2011,2.35
Color,Hard Candy ,English,USA,950000,2005,2.35
Color,The Quiet ,English,USA,900000,2005,2.35
Color,Circumstance ,Persian,France,,2011,2.35
Color,The Brass Teapot ,English,USA,900000,2012,2.35
Color,Snitch ,English,USA,15000000,2013,2.35
Color,"For a Good Time, Call... ",English,USA,850000,2012,2.35
Color,Celeste & Jesse Forever ,English,USA,,2012,2.35
Color,London to Brighton ,English,UK,500000,2006,2.35
Color,American Graffiti ,English,USA,777000,1973,2.35
Color,Safety Not Guaranteed ,English,USA,750000,2012,2.35
Color,Kill List ,English,UK,500000,2011,2.35
Color,The Innkeepers ,English,USA,750000,2011,2.35
Color,The Unborn ,English,USA,16000000,2009,2.35
Color,All the Boys Love Mandy Lane ,English,USA,750000,2006,2.35
Color,The Sisterhood of Night ,English,USA,1000000,2014,2.35
Color,King Kong ,English,New Zealand,207000000,2005,2.35
Color,Adulterers ,English,USA,750000,2015,2.35
Color,After ,English,USA,650000,2012,2.35
Color,Julija in alfa Romeo ,Slovenian,Slovenia,500000,2015,2.35
Color,To Save a Life ,English,USA,1000000,2009,2.35
Color,Drinking Buddies ,English,USA,,2013,2.35
Color,The Slaughter Rule ,English,USA,500000,2002,2.35
Color,Monsters ,English,UK,500000,2010,2.35
Color,Detention of the Dead ,English,USA,500000,2012,2.35
Color,Crazy Stone ,Mandarin,China,3000000,2006,2.35
Color,Good Kill ,English,USA,,2014,2.35
Color,Now Is Good ,English,UK,,2012,2.35
Color,Girls Gone Dead ,English,USA,500000,2012,2.35
Color,Oz the Great and Powerful ,English,USA,215000000,2013,2.35
Color,Blue Ruin ,English,USA,1066167,2013,2.35
Color,Quinceañera ,Spanish,USA,400000,2006,2.35
 Black and White,The Beyond ,Italian,Italy,400000,1981,2.35
Color,What Happens in Vegas ,English,USA,35000000,2008,2.35
Color,Maniac ,English,France,6000000,2012,2.35
Color,Rotor DR1 ,English,USA,350000,2015,2.35
Color,Halloween ,English,USA,300000,1978,2.35
Color,Dogtooth ,Greek,Greece,,2009,2.35
Color,The Prophecy ,English,USA,8000000,1995,2.35
Color,Pierrot le Fou ,French,France,300000,1965,2.35
Color,Fighting Tommy Riley ,English,USA,200000,2004,2.35
Color,Across the Universe ,English,USA,45000000,2007,2.35
Color,Compliance ,English,USA,270000,2012,2.35
Color,The Canyons ,English,USA,250000,2013,2.35
Color,Shotgun Stories ,English,USA,,2007,2.35
Color,Exam ,English,UK,,2009,2.35
Color,Burn ,English,USA,225000,2012,2.35
Color,Mad Max ,English,Australia,200000,1979,2.35
Color,A Fistful of Dollars ,Italian,Italy,200000,1964,2.35
Color,Middle of Nowhere ,English,USA,200000,2012,2.35
Color,3 ,German,Germany,,2010,2.35
Color,Super Hybrid ,English,USA,13000000,2010,2.35
Color,When the Lights Went Out ,English,UK,,2012,2.35
Color,The Birth of a Nation ,English,USA,10000000,2016,2.35
Color,Cheap Thrills ,English,USA,200000,2013,2.35
Color,The FP ,English,USA,60000,2011,2.35
Color,Gabriela ,Portuguese,Brazil,,1983,2.35
Color,Tiny Furniture ,English,USA,65000,2010,2.35
Color,The Signal ,English,USA,4000000,2014,2.35
Color,A True Story ,English,USA,45000,2013,2.35
Color,George Washington ,English,USA,42000,2000,2.35
Color,Raymond Did It ,English,USA,40000,2011,2.35
Color,"Run, Hide, Die ",English,USA,50000,2012,2.35
Color,The Legend of God's Gun ,English,USA,30000,2007,2.35
Color,Rampage ,English,Canada,,2009,2.35
Color,Breaking Upwards ,English,USA,15000,2009,2.35
Color,All Superheroes Must Die ,English,USA,20000,2011,2.35
Color,Clean ,French,France,4500,2004,2.35
Color,Shanghai Calling ,English,USA,,2012,2.35
Color,Big Hero 6 ,English,USA,165000000,2014,2.39
Color,Annie ,English,USA,65000000,2014,2.39
Color,Into the Woods ,English,USA,50000000,2014,2.39
Color,"Crazy, Stupid, Love. ",English,USA,50000000,2011,2.39
Color,Sicario ,English,USA,30000000,2015,2.39
Color,Animals United ,German,Germany,,2010,2.39
Color,Walk the Line ,English,USA,28000000,2005,2.39
Color,"Alexander and the Terrible, Horrible, No Good, Very Bad Day ",English,USA,28000000,2014,2.39
Color,Million Dollar Arm ,English,USA,25000000,2014,2.39
Color,Strangerland ,English,Australia,10000000,2015,2.39
Color,Headhunters ,Norwegian,Norway,30300000,2011,2.39
Color,Sharkskin ,English,USA,2100000,2015,2.39
Color,I Origins ,English,USA,,2014,2.39
Color,Creative Control ,English,USA,1000000,2015,2.39
Color,Conversations with Other Women ,English,UK,450000,2005,2.39
Color,Be Cool ,English,USA,53000000,2005,2.4
Color,Miracle ,English,USA,28000000,2004,2.4
Color,Whiplash ,English,USA,3300000,2014,2.4
Color,The Egyptian ,English,USA,5000000,1954,2.55
Color,You Kill Me ,English,USA,4000000,2007,2.55
Color,The Hateful Eight ,English,USA,44000000,2015,2.76
Color,The Greatest Story Ever Told ,English,USA,20000000,1965,2.76
Color,"It's a Mad, Mad, Mad, Mad World ",English,USA,9400000,1963,2.76
Color,The A-Team             ,English,USA,,,4
 Black and White,Bewitched             ,English,USA,,,4
 Black and White,McHale's Navy             ,English,USA,,,4
Color,The Powerpuff Girls             ,English,USA,,,4
Color,M*A*S*H             ,English,USA,,,4
Color,Strangers with Candy             ,English,USA,,,4
Color,The Streets of San Francisco             ,English,USA,,,4
,Daredevil             ,English,USA,,,16
Color,Constantine             ,English,USA,,,16
Color,Sleepy Hollow             ,English,USA,,,16
Color,Last Man Standing             ,English,USA,,,16
Color,Anger Management             ,English,USA,,,16
Color,Twisted             ,English,USA,,,16
Color,Outlander             ,English,USA,,,16
Color,The Returned             ,French,France,,,16
Color,Rush Hour             ,English,USA,,,16
Color,Luther             ,English,UK,,,16
Color,The Family             ,English,USA,,,16
Color,Trapped             ,Icelandic,Iceland,,,16
Color,12 Monkeys             ,English,USA,,,16
Color,Limitless             ,English,USA,,,16
Color,Perception             ,English,USA,,,16
Color,The Messengers             ,English,USA,,,16
Color,Lilyhammer             ,English,Norway,34000000,,16
Color,Scream: The TV Series             ,English,USA,,,16
Color,Spartacus: War of the Damned             ,English,USA,,,16
Color,The Player             ,English,USA,,,16
Color,Preacher             ,English,,,,16
Color,Restless ,English,UK,,2012,16
Color,Nikita             ,English,USA,,,16
Color,War & Peace             ,English,UK,,,16
Color,The Inbetweeners             ,English,UK,,,16
Color,Secrets and Lies             ,English,USA,,,16
Color,Animal Kingdom             ,English,USA,,,16
Color,Empire             ,English,USA,,,16
Color,The Opposite Sex ,English,USA,3300000,2014,16
Color,BrainDead             ,English,USA,,,16
Color,Frat Party ,English,USA,1000000,2009,16
Color,Elza ,French,France,900000,2011,16
Color,Sholem Aleichem: Laughing in the Darkness ,English,USA,500000,2011,16
Color,The King of Najayo ,Spanish,Dominican Republic,500000,2012,16
Color,The Little Ponderosa Zoo ,English,USA,500000,2016,16
Color,Roadside ,English,USA,,2013,16
Color,Heroes             ,English,USA,,,16
Color,Revolution             ,English,USA,,,16
Color,Teeth and Blood ,English,USA,300000,2015,16
Color,Happy Valley             ,English,UK,,,16
Color,Indie Game: The Movie ,English,Canada,100000,2012,16
Color,Bending Steel ,English,USA,50000,2013,16
Color,This Is Martin Bonner ,English,USA,42000,2013,16
Color,Sanctuary; Quite a Conundrum ,English,USA,200000,2012,16
Color,The Following             ,English,USA,,,16
,Star Wars: Episode VII - The Force Awakens             ,,,,,
Color,The Lovers ,English,Belgium,,2015,
Color,Harry Potter and the Deathly Hallows: Part II ,English,UK,,2011,
Color,Harry Potter and the Deathly Hallows: Part I ,English,UK,,2010,
,"10,000 B.C.             ",,,,,
Color,Top Cat Begins ,Spanish,Mexico,8000000,2015,
